latitude,longitude,temperature_anomaly
37.75,-121.75,-7.033905029296875
37.75,-121.5,-6.76025390625
37.75,-121.25,-7.259307861328125
37.75,-121.0,-7.703399658203125
37.75,-120.75,-7.276763916015625
37.75,-120.5,-7.12237548828125
37.75,-120.25,-8.4681396484375
37.75,-120.0,-8.594818115234375
37.75,-119.75,-7.727752685546875
37.75,-119.5,-7.40972900390625
37.75,-119.25,-8.89910888671875
37.75,-119.0,-6.35076904296875
37.75,-118.75,-6.37158203125
37.75,-118.25,-8.77227783203125
37.75,-118.0,-5.409423828125
37.75,-117.75,-8.38641357421875
37.75,-117.25,-7.756011962890625
37.75,-117.0,-8.63616943359375
37.75,-116.75,-6.93896484375
37.75,-116.5,-8.0753173828125
37.75,-116.25,-7.23223876953125
37.75,-116.0,-6.403167724609375
37.75,-115.5,-8.30499267578125
37.75,-115.0,-6.921295166015625
37.75,-114.75,-5.842742919921875
37.75,-114.5,-5.7509765625
37.75,-114.25,-6.059234619140625
37.75,-112.75,-7.03558349609375
37.75,-112.0,-5.585174560546875
37.75,-111.0,-5.2686767578125
37.75,-110.75,-5.127532958984375
37.75,-110.0,-5.68206787109375
37.75,-109.75,-5.95452880859375
37.75,-109.5,-5.541656494140625
37.75,-107.5,-5.58062744140625
37.75,-107.25,-5.074798583984375
37.75,-107.0,-5.2939453125
37.75,-106.75,-5.3516845703125
37.75,-106.0,-6.342498779296875
37.75,-105.5,-5.409454345703125
37.75,-72.75,5.34375
37.75,-72.5,5.6724853515625
37.75,-72.25,5.746002197265625
37.75,-72.0,5.785003662109375
37.75,-71.75,5.73406982421875
37.75,-71.5,5.58447265625
37.75,-71.25,5.296722412109375
37.5,-122.25,-5.491943359375
37.5,-122.0,-5.078826904296875
37.5,-121.75,-8.013671875
37.5,-121.5,-9.617828369140625
37.5,-121.25,-7.309539794921875
37.5,-121.0,-7.642242431640625
37.5,-120.75,-7.940948486328125
37.5,-120.5,-7.363525390625
37.5,-120.25,-7.0572509765625
37.5,-120.0,-8.63531494140625
37.5,-119.75,-6.774932861328125
37.5,-119.5,-9.66571044921875
37.5,-119.0,-7.586151123046875
37.5,-118.75,-8.758880615234375
37.5,-118.25,-8.196075439453125
37.5,-118.0,-6.205291748046875
37.5,-117.75,-6.684814453125
37.5,-117.5,-7.64453125
37.5,-117.25,-6.39971923828125
37.5,-117.0,-8.199951171875
37.5,-116.75,-7.47845458984375
37.5,-116.5,-5.23870849609375
37.5,-116.25,-6.00262451171875
37.5,-116.0,-6.7642822265625
37.5,-115.75,-7.16668701171875
37.5,-115.5,-6.3040771484375
37.5,-115.25,-5.68505859375
37.5,-115.0,-6.072662353515625
37.5,-114.75,-6.366943359375
37.5,-114.5,-5.119720458984375
37.5,-114.25,-5.59222412109375
37.5,-114.0,-5.88104248046875
37.5,-113.75,-5.141265869140625
37.5,-113.5,-7.395538330078125
37.5,-113.0,-7.119232177734375
37.5,-112.75,-5.257537841796875
37.5,-112.25,-5.4066162109375
37.5,-111.75,-5.612884521484375
37.5,-111.5,-5.660888671875
37.5,-111.0,-5.156982421875
37.5,-110.5,-5.84112548828125
37.5,-110.25,-6.025970458984375
37.5,-109.25,-5.314849853515625
37.5,-107.5,-5.049163818359375
37.5,-106.5,-5.618438720703125
37.5,-106.25,-5.103668212890625
37.5,-106.0,-5.089813232421875
37.5,-105.5,-5.942474365234375
37.5,-72.75,5.0167236328125
37.5,-72.5,5.2176513671875
37.5,-72.25,5.20111083984375
37.5,-72.0,5.17388916015625
37.5,-71.75,5.15435791015625
37.25,-122.25,-6.410980224609375
37.25,-122.0,-6.3609619140625
37.25,-121.75,-6.26776123046875
37.25,-121.5,-9.533203125
37.25,-121.25,-8.28997802734375
37.25,-121.0,-8.030853271484375
37.25,-120.75,-8.214324951171875
37.25,-120.5,-7.674896240234375
37.25,-120.25,-7.323974609375
37.25,-120.0,-7.354095458984375
37.25,-119.75,-6.737548828125
37.25,-119.5,-7.532623291015625
37.25,-119.25,-8.754608154296875
37.25,-119.0,-6.044891357421875
37.25,-118.75,-9.189361572265625
37.25,-118.5,-5.61627197265625
37.25,-117.5,-6.696319580078125
37.25,-117.25,-8.676025390625
37.25,-116.75,-7.456939697265625
37.25,-116.5,-7.089019775390625
37.25,-116.25,-7.86712646484375
37.25,-115.75,-5.822784423828125
37.25,-115.5,-6.226654052734375
37.25,-115.25,-6.85595703125
37.25,-115.0,-6.73394775390625
37.25,-114.75,-7.455474853515625
37.25,-114.25,-6.085235595703125
37.25,-114.0,-5.915283203125
37.25,-113.75,-6.381072998046875
37.25,-113.5,-7.14080810546875
37.25,-113.0,-5.41119384765625
37.25,-112.75,-5.220947265625
37.25,-111.25,-6.4925537109375
37.25,-111.0,-5.596588134765625
37.25,-110.5,-5.079803466796875
37.25,-110.0,-5.049224853515625
37.25,-107.5,-5.041839599609375
37.25,-107.25,-5.7530517578125
37.25,-106.5,-5.13226318359375
37.25,-106.0,-5.21380615234375
37.25,-105.25,-5.528472900390625
37.0,-121.75,-7.117828369140625
37.0,-121.5,-6.57525634765625
37.0,-121.25,-7.98291015625
37.0,-121.0,-6.79998779296875
37.0,-120.75,-7.451934814453125
37.0,-120.5,-7.709747314453125
37.0,-120.25,-7.693878173828125
37.0,-120.0,-7.523162841796875
37.0,-119.75,-6.76080322265625
37.0,-119.5,-6.229400634765625
37.0,-119.25,-6.8560791015625
37.0,-119.0,-6.80804443359375
37.0,-118.75,-6.991973876953125
37.0,-118.5,-11.558380126953125
37.0,-118.0,-8.797027587890625
37.0,-117.5,-5.928497314453125
37.0,-117.25,-6.538848876953125
37.0,-117.0,-9.255340576171875
37.0,-116.75,-5.085418701171875
37.0,-116.5,-7.097747802734375
37.0,-116.25,-6.382965087890625
37.0,-116.0,-5.391021728515625
37.0,-115.75,-7.602630615234375
37.0,-115.5,-6.94171142578125
37.0,-115.25,-5.522247314453125
37.0,-115.0,-6.171661376953125
37.0,-114.75,-5.745758056640625
37.0,-114.5,-7.095703125
37.0,-114.25,-5.973907470703125
37.0,-113.75,-6.022735595703125
37.0,-113.25,-5.60748291015625
37.0,-113.0,-5.301300048828125
37.0,-112.75,-5.172607421875
37.0,-111.75,-5.345733642578125
37.0,-111.0,-5.031707763671875
37.0,-110.75,-5.65155029296875
37.0,-107.5,-5.537353515625
37.0,-106.0,-5.334228515625
36.75,-121.5,-6.608856201171875
36.75,-121.25,-7.435577392578125
36.75,-121.0,-8.34600830078125
36.75,-120.75,-6.73486328125
36.75,-120.5,-7.04730224609375
36.75,-120.25,-7.57745361328125
36.75,-120.0,-7.42938232421875
36.75,-119.75,-7.148773193359375
36.75,-119.5,-6.34063720703125
36.75,-119.0,-6.915557861328125
36.75,-118.5,-9.477294921875
36.75,-118.0,-5.074371337890625
36.75,-117.5,-10.846710205078125
36.75,-117.0,-6.433685302734375
36.75,-116.75,-7.30279541015625
36.75,-116.25,-6.649200439453125
36.75,-116.0,-5.991302490234375
36.75,-115.75,-5.896697998046875
36.75,-115.25,-8.8311767578125
36.75,-115.0,-5.962646484375
36.75,-113.75,-7.7109375
36.75,-113.5,-5.147552490234375
36.75,-112.25,-5.67010498046875
36.75,-110.5,-5.555938720703125
36.75,-109.25,-6.360595703125
36.75,-108.75,-5.380035400390625
36.5,-121.75,-5.0965576171875
36.5,-121.5,-5.0516357421875
36.5,-121.25,-7.208343505859375
36.5,-121.0,-8.31634521484375
36.5,-120.75,-8.216766357421875
36.5,-120.5,-6.81024169921875
36.5,-120.25,-6.307830810546875
36.5,-120.0,-7.74267578125
36.5,-119.75,-7.294097900390625
36.5,-119.5,-7.01837158203125
36.5,-119.25,-5.766326904296875
36.5,-118.75,-5.129180908203125
36.5,-118.5,-8.318939208984375
36.5,-118.25,-9.22894287109375
36.5,-117.75,-9.25927734375
36.5,-117.5,-8.8817138671875
36.5,-117.25,-7.903594970703125
36.5,-116.75,-5.4793701171875
36.5,-116.5,-6.44903564453125
36.5,-116.0,-6.92413330078125
36.5,-115.25,-9.3350830078125
36.5,-115.0,-7.085235595703125
36.5,-114.5,-5.41619873046875
36.5,-114.0,-6.423919677734375
36.5,-113.0,-5.585205078125
36.5,-112.25,-9.352874755859375
36.5,-111.5,-5.862640380859375
36.5,-111.25,-5.02508544921875
36.5,-111.0,-5.2127685546875
36.25,-121.5,-8.762969970703125
36.25,-121.25,-5.44427490234375
36.25,-121.0,-6.38421630859375
36.25,-120.75,-9.083038330078125
36.25,-120.5,-9.216552734375
36.25,-120.25,-6.8021240234375
36.25,-120.0,-7.4345703125
36.25,-119.75,-7.28326416015625
36.25,-119.5,-7.347198486328125
36.25,-119.25,-5.885650634765625
36.25,-119.0,-6.5146484375
36.25,-118.75,-5.54974365234375
36.25,-118.5,-7.3876953125
36.25,-118.25,-8.05535888671875
36.25,-118.0,-5.432586669921875
36.25,-117.75,-9.266815185546875
36.25,-117.5,-5.827178955078125
36.25,-117.25,-6.692657470703125
36.25,-117.0,-8.4385986328125
36.25,-116.5,-6.6153564453125
36.25,-116.25,-6.580078125
36.25,-115.75,-12.682769775390625
36.25,-115.5,-10.046661376953125
36.25,-115.0,-5.34674072265625
36.25,-114.75,-5.622222900390625
36.25,-114.25,-7.107452392578125
36.25,-113.75,-5.32635498046875
36.25,-113.5,-5.59722900390625
36.25,-112.25,-5.757965087890625
36.25,-112.0,-6.873992919921875
36.25,-111.5,-5.26361083984375
36.25,-111.25,-5.162506103515625
36.25,-105.5,-5.399566650390625
36.0,-121.5,-5.646148681640625
36.0,-121.25,-7.56781005859375
36.0,-121.0,-7.145111083984375
36.0,-120.75,-7.281646728515625
36.0,-120.5,-8.696563720703125
36.0,-120.25,-7.931121826171875
36.0,-120.0,-7.2894287109375
36.0,-119.75,-7.361572265625
36.0,-119.5,-7.1912841796875
36.0,-119.25,-6.5147705078125
36.0,-119.0,-5.90679931640625
36.0,-118.75,-5.11651611328125
36.0,-118.5,-8.33953857421875
36.0,-118.25,-9.224884033203125
36.0,-118.0,-7.248443603515625
36.0,-117.5,-12.354156494140625
36.0,-117.0,-9.8275146484375
36.0,-116.5,-9.047149658203125
36.0,-116.25,-6.082427978515625
36.0,-116.0,-5.80010986328125
36.0,-115.5,-9.774139404296875
36.0,-115.25,-5.206512451171875
36.0,-115.0,-6.463409423828125
36.0,-113.5,-5.852508544921875
36.0,-113.0,-6.58935546875
36.0,-112.5,-5.435455322265625
36.0,-112.25,-5.35693359375
36.0,-111.25,-5.0079345703125
36.0,-111.0,-5.09515380859375
36.0,-108.75,-5.83331298828125
36.0,-106.5,-6.31097412109375
35.75,-121.25,-5.389862060546875
35.75,-121.0,-7.1995849609375
35.75,-120.75,-6.3477783203125
35.75,-120.5,-7.244049072265625
35.75,-120.25,-8.05609130859375
35.75,-120.0,-6.713592529296875
35.75,-119.75,-7.132354736328125
35.75,-119.5,-7.436981201171875
35.75,-119.25,-6.428558349609375
35.75,-119.0,-5.648834228515625
35.75,-118.75,-6.274932861328125
35.75,-118.5,-6.175537109375
35.75,-118.25,-5.455535888671875
35.75,-118.0,-8.57501220703125
35.75,-117.5,-7.458892822265625
35.75,-117.25,-7.529693603515625
35.75,-117.0,-7.40478515625
35.75,-116.75,-7.22711181640625
35.75,-116.0,-7.742034912109375
35.75,-115.75,-6.5614013671875
35.75,-115.5,-5.531158447265625
35.75,-115.25,-5.94097900390625
35.75,-114.25,-5.495880126953125
35.75,-113.75,-5.606292724609375
35.75,-113.0,-5.370941162109375
35.75,-111.0,-5.18389892578125
35.75,-106.5,-5.224609375
35.75,-105.75,-5.014495849609375
35.75,-105.5,-5.019439697265625
35.5,-120.75,-6.495880126953125
35.5,-120.5,-6.782806396484375
35.5,-120.25,-7.389312744140625
35.5,-120.0,-7.5413818359375
35.5,-119.75,-6.259521484375
35.5,-119.5,-6.341278076171875
35.5,-119.25,-6.89544677734375
35.5,-119.0,-5.80426025390625
35.5,-118.75,-5.73577880859375
35.5,-118.5,-8.9927978515625
35.5,-118.25,-9.135711669921875
35.5,-118.0,-7.335113525390625
35.5,-117.75,-7.72784423828125
35.5,-117.5,-7.974945068359375
35.5,-117.25,-7.733673095703125
35.5,-117.0,-7.38037109375
35.5,-116.75,-8.547210693359375
35.5,-116.5,-9.47320556640625
35.5,-116.25,-6.024932861328125
35.5,-116.0,-6.56219482421875
35.5,-115.75,-7.550079345703125
35.5,-115.5,-6.717620849609375
35.5,-115.25,-5.37921142578125
35.5,-115.0,-7.309417724609375
35.5,-114.25,-6.400482177734375
35.5,-113.75,-5.375030517578125
35.5,-113.25,-5.049560546875
35.5,-112.75,-5.04345703125
35.5,-111.0,-5.708038330078125
35.5,-110.75,-5.078216552734375
35.25,-120.5,-6.299407958984375
35.25,-120.25,-7.66058349609375
35.25,-120.0,-6.857666015625
35.25,-119.75,-8.20074462890625
35.25,-119.5,-5.8111572265625
35.25,-119.25,-6.13128662109375
35.25,-119.0,-6.199432373046875
35.25,-118.5,-6.817291259765625
35.25,-118.25,-8.391632080078125
35.25,-118.0,-6.136505126953125
35.25,-117.75,-7.917938232421875
35.25,-117.5,-8.03875732421875
35.25,-117.25,-8.991668701171875
35.25,-117.0,-8.197357177734375
35.25,-116.75,-7.853607177734375
35.25,-116.5,-6.08331298828125
35.25,-116.25,-6.849609375
35.25,-116.0,-6.076751708984375
35.25,-115.75,-7.82232666015625
35.25,-115.5,-7.138031005859375
35.25,-115.25,-7.423187255859375
35.25,-115.0,-5.32086181640625
35.25,-114.75,-6.1544189453125
35.25,-114.25,-5.592681884765625
35.25,-113.5,-5.073089599609375
35.25,-112.25,-5.2672119140625
35.25,-111.75,-5.797119140625
35.25,-111.0,-5.001129150390625
35.25,-110.5,-5.118621826171875
35.25,-107.5,-6.763580322265625
35.0,-120.25,-5.799407958984375
35.0,-120.0,-7.3646240234375
35.0,-119.75,-5.841400146484375
35.0,-119.5,-5.551513671875
35.0,-118.75,-5.397064208984375
35.0,-118.5,-9.354339599609375
35.0,-118.25,-6.31964111328125
35.0,-118.0,-7.906036376953125
35.0,-117.75,-8.38226318359375
35.0,-117.5,-8.0455322265625
35.0,-117.25,-6.764404296875
35.0,-117.0,-8.356536865234375
35.0,-116.75,-5.482635498046875
35.0,-116.5,-6.750030517578125
35.0,-116.25,-6.651336669921875
35.0,-116.0,-6.51422119140625
35.0,-115.75,-5.010528564453125
35.0,-115.5,-6.907196044921875
35.0,-115.25,-5.7882080078125
35.0,-115.0,-5.658935546875
35.0,-114.75,-5.201324462890625
35.0,-114.0,-5.3809814453125
35.0,-113.75,-5.653564453125
35.0,-113.25,-5.0152587890625
35.0,-113.0,-5.348602294921875
35.0,-112.0,-5.142608642578125
34.75,-120.25,-5.040496826171875
34.75,-120.0,-6.433258056640625
34.75,-119.75,-8.93353271484375
34.75,-119.5,-7.3533935546875
34.75,-119.25,-8.654693603515625
34.75,-119.0,-9.06317138671875
34.75,-118.75,-7.078155517578125
34.75,-118.5,-7.60015869140625
34.75,-118.25,-7.00860595703125
34.75,-118.0,-6.886016845703125
34.75,-117.75,-7.5999755859375
34.75,-117.5,-7.484344482421875
34.75,-117.25,-6.862945556640625
34.75,-117.0,-7.33544921875
34.75,-116.75,-7.65618896484375
34.75,-116.5,-6.550872802734375
34.75,-116.25,-6.377044677734375
34.75,-116.0,-6.267059326171875
34.75,-115.75,-8.510467529296875
34.75,-115.5,-7.001922607421875
34.75,-115.0,-5.719451904296875
34.75,-114.75,-5.795257568359375
34.75,-113.75,-6.955291748046875
34.75,-113.25,-5.5269775390625
34.75,-113.0,-5.608856201171875
34.75,-112.75,-5.09344482421875
34.75,-112.25,-5.214752197265625
34.75,-111.5,-5.641693115234375
34.5,-119.5,-7.403839111328125
34.5,-119.25,-7.416717529296875
34.5,-119.0,-8.130462646484375
34.5,-118.75,-6.453094482421875
34.5,-118.5,-7.240753173828125
34.5,-118.25,-8.003662109375
34.5,-118.0,-5.85479736328125
34.5,-117.5,-5.7520751953125
34.5,-117.25,-6.258880615234375
34.5,-116.5,-5.39453125
34.5,-116.25,-7.09124755859375
34.5,-116.0,-5.191864013671875
34.5,-115.25,-7.515533447265625
34.5,-115.0,-5.66949462890625
34.5,-114.75,-5.075714111328125
34.5,-114.25,-6.04876708984375
34.5,-114.0,-5.953857421875
34.5,-113.75,-6.21844482421875
34.5,-113.25,-5.40435791015625
34.5,-112.5,-6.675323486328125
34.5,-112.0,-5.507110595703125
34.5,-111.5,-6.104644775390625
34.5,-111.25,-5.749267578125
34.25,-118.75,-6.818389892578125
34.25,-118.5,-7.09747314453125
34.25,-118.25,-8.305816650390625
34.25,-118.0,-9.140899658203125
34.25,-117.75,-10.28173828125
34.25,-117.5,-10.12939453125
34.25,-117.25,-8.683319091796875
34.25,-117.0,-11.75372314453125
34.25,-116.75,-8.838287353515625
34.25,-116.5,-6.6239013671875
34.25,-116.25,-5.765899658203125
34.25,-116.0,-6.23565673828125
34.25,-115.75,-6.16949462890625
34.25,-115.5,-5.990234375
34.25,-115.25,-5.123260498046875
34.25,-115.0,-5.3316650390625
34.25,-114.75,-7.158905029296875
34.25,-114.5,-6.599700927734375
34.25,-114.25,-6.195037841796875
34.25,-113.0,-5.12994384765625
34.25,-112.75,-6.421356201171875
34.25,-112.5,-5.163421630859375
34.25,-112.25,-5.40057373046875
34.25,-111.75,-5.13800048828125
34.25,-111.5,-5.7042236328125
34.25,-110.75,-5.217864990234375
34.25,-107.5,-5.171722412109375
34.0,-118.25,-5.78125
34.0,-118.0,-5.490509033203125
34.0,-117.75,-5.1123046875
34.0,-117.0,-5.910797119140625
34.0,-116.75,-6.420684814453125
34.0,-116.25,-10.05657958984375
34.0,-116.0,-8.946502685546875
34.0,-115.5,-6.720947265625
34.0,-115.25,-6.161285400390625
34.0,-115.0,-6.490692138671875
34.0,-114.75,-6.327484130859375
34.0,-114.5,-5.803192138671875
34.0,-114.25,-5.645904541015625
34.0,-114.0,-5.9078369140625
34.0,-113.75,-5.66326904296875
34.0,-113.5,-6.06207275390625
34.0,-113.25,-5.082977294921875
34.0,-113.0,-5.07391357421875
34.0,-112.5,-5.79144287109375
34.0,-112.0,-6.015228271484375
34.0,-111.5,-6.24310302734375
34.0,-111.0,-6.177581787109375
34.0,-110.75,-5.007843017578125
34.0,-109.75,-5.165740966796875
34.0,-109.5,-6.3812255859375
34.0,-108.5,-5.08929443359375
34.0,-107.25,-5.898468017578125
33.75,-117.5,-8.018280029296875
33.75,-117.25,-6.065155029296875
33.75,-116.75,-10.27166748046875
33.75,-116.0,-7.678314208984375
33.75,-115.75,-7.9404296875
33.75,-115.5,-6.009124755859375
33.75,-115.0,-5.52545166015625
33.75,-114.75,-6.523162841796875
33.75,-114.5,-5.513671875
33.75,-114.25,-5.717498779296875
33.75,-114.0,-5.557830810546875
33.75,-113.75,-5.037261962890625
33.75,-113.5,-5.913818359375
33.75,-113.25,-5.859039306640625
33.75,-113.0,-5.623992919921875
33.75,-112.25,-5.17816162109375
33.75,-111.5,-5.313323974609375
33.75,-110.5,-5.999908447265625
33.75,-109.25,-5.506866455078125
33.75,-106.25,-5.2054443359375
33.5,-117.5,-5.62152099609375
33.5,-117.25,-6.192779541015625
33.5,-117.0,-5.982086181640625
33.5,-116.75,-7.01116943359375
33.5,-116.5,-10.568817138671875
33.5,-116.25,-7.30194091796875
33.5,-115.75,-5.616729736328125
33.5,-115.5,-8.071502685546875
33.5,-115.25,-7.85986328125
33.5,-115.0,-5.56024169921875
33.5,-114.75,-6.00775146484375
33.5,-114.5,-5.783782958984375
33.5,-114.25,-5.68328857421875
33.5,-114.0,-6.35931396484375
33.5,-113.75,-5.33209228515625
33.5,-113.5,-5.850799560546875
33.5,-113.25,-5.464874267578125
33.5,-113.0,-5.50323486328125
33.5,-112.75,-5.516876220703125
33.5,-112.5,-6.044708251953125
33.5,-112.25,-5.5223388671875
33.5,-112.0,-5.72515869140625
33.5,-111.75,-5.839599609375
33.5,-111.25,-6.62652587890625
33.5,-111.0,-5.831024169921875
33.5,-110.75,-5.3018798828125
33.5,-110.25,-5.790863037109375
33.5,-110.0,-6.195465087890625
33.5,-109.0,-5.045440673828125
33.25,-117.0,-6.042205810546875
33.25,-116.75,-7.275726318359375
33.25,-116.5,-6.48016357421875
33.25,-115.25,-6.96575927734375
33.25,-115.0,-7.13861083984375
33.25,-114.75,-5.6793212890625
33.25,-114.5,-6.579681396484375
33.25,-114.25,-5.771942138671875
33.25,-114.0,-5.860443115234375
33.25,-113.75,-5.99224853515625
33.25,-113.5,-5.737457275390625
33.25,-113.25,-6.4228515625
33.25,-113.0,-6.266082763671875
33.25,-112.75,-5.705474853515625
33.25,-112.5,-5.921112060546875
33.25,-112.25,-5.7587890625
33.25,-112.0,-6.2518310546875
33.25,-111.75,-6.305206298828125
33.25,-111.5,-5.987335205078125
33.25,-111.25,-5.30810546875
33.25,-111.0,-6.2998046875
33.25,-110.75,-7.088775634765625
33.25,-109.75,-6.492401123046875
33.25,-109.5,-6.26947021484375
33.25,-109.25,-5.919921875
33.25,-108.5,-5.260711669921875
33.25,-106.75,-5.835723876953125
33.25,-105.75,-5.07073974609375
33.0,-117.0,-5.081512451171875
33.0,-116.75,-6.563018798828125
33.0,-116.5,-8.779937744140625
33.0,-116.25,-5.6865234375
33.0,-116.0,-5.578704833984375
33.0,-115.75,-6.438262939453125
33.0,-115.5,-6.734375
33.0,-115.25,-6.1107177734375
33.0,-115.0,-6.653350830078125
33.0,-114.75,-6.5633544921875
33.0,-114.5,-5.32598876953125
33.0,-114.25,-6.283660888671875
33.0,-114.0,-6.59332275390625
33.0,-113.75,-6.19537353515625
33.0,-113.5,-6.277130126953125
33.0,-113.25,-6.03924560546875
33.0,-113.0,-6.40911865234375
33.0,-112.75,-6.01300048828125
33.0,-112.5,-6.363677978515625
33.0,-112.25,-5.83343505859375
33.0,-112.0,-5.963836669921875
33.0,-111.75,-6.89813232421875
33.0,-111.5,-6.425079345703125
33.0,-111.25,-5.95068359375
33.0,-111.0,-6.18341064453125
33.0,-110.5,-6.041351318359375
33.0,-110.25,-7.111785888671875
33.0,-109.75,-5.758544921875
33.0,-109.5,-6.421478271484375
33.0,-109.0,-6.46380615234375
33.0,-107.75,-5.246917724609375
33.0,-106.75,-5.380615234375
33.0,-106.25,-5.239227294921875
33.0,-105.75,-5.390960693359375
32.75,-116.75,-5.679229736328125
32.75,-116.5,-8.255462646484375
32.75,-116.25,-7.19830322265625
32.75,-115.75,-6.326019287109375
32.75,-115.5,-6.42742919921875
32.75,-115.25,-6.57501220703125
32.75,-115.0,-6.832244873046875
32.75,-114.75,-6.6829833984375
32.75,-114.5,-6.516937255859375
32.75,-114.25,-6.39874267578125
32.75,-114.0,-6.351593017578125
32.75,-113.75,-6.637969970703125
32.75,-113.5,-6.904998779296875
32.75,-113.25,-6.41680908203125
32.75,-113.0,-6.13372802734375
32.75,-112.75,-5.520050048828125
32.75,-112.5,-6.15869140625
32.75,-112.25,-6.372314453125
32.75,-112.0,-5.88189697265625
32.75,-111.75,-6.75244140625
32.75,-111.5,-6.495697021484375
32.75,-111.25,-5.8150634765625
32.75,-111.0,-7.271759033203125
32.75,-110.25,-5.173797607421875
32.75,-110.0,-7.3310546875
32.75,-109.75,-5.64202880859375
32.75,-109.5,-5.827484130859375
32.75,-109.25,-6.856292724609375
32.75,-108.75,-5.164337158203125
32.75,-108.5,-5.02728271484375
32.75,-107.0,-5.237274169921875
32.75,-106.75,-5.263519287109375
32.75,-106.5,-5.156646728515625
32.75,-105.75,-7.1370849609375
32.5,-116.5,-5.59906005859375
32.5,-116.25,-7.9814453125
32.5,-116.0,-8.685302734375
32.5,-115.5,-6.719757080078125
32.5,-115.25,-6.6490478515625
32.5,-115.0,-6.6832275390625
32.5,-114.75,-6.4598388671875
32.5,-114.5,-6.774627685546875
32.5,-114.25,-6.65716552734375
32.5,-114.0,-6.2974853515625
32.5,-113.75,-6.28717041015625
32.5,-113.5,-6.40435791015625
32.5,-113.25,-6.23162841796875
32.5,-113.0,-6.112945556640625
32.5,-112.75,-5.690032958984375
32.5,-112.5,-6.689605712890625
32.5,-112.25,-6.050384521484375
32.5,-112.0,-6.157379150390625
32.5,-111.75,-6.28643798828125
32.5,-111.5,-6.423583984375
32.5,-111.25,-5.69671630859375
32.5,-110.75,-7.42376708984375
32.5,-110.25,-7.435089111328125
32.5,-109.75,-5.869049072265625
32.5,-109.5,-6.12451171875
32.5,-109.25,-5.768402099609375
32.5,-109.0,-5.617279052734375
32.5,-108.5,-6.37872314453125
32.5,-108.25,-5.558258056640625
32.5,-107.75,-5.18890380859375
32.5,-107.25,-6.0118408203125
32.5,-107.0,-5.51531982421875
32.5,-106.5,-5.295562744140625
32.25,-116.75,-5.854217529296875
32.25,-116.5,-5.27655029296875
32.25,-116.25,-7.17822265625
32.25,-116.0,-9.90704345703125
32.25,-115.5,-6.44927978515625
32.25,-115.25,-6.759490966796875
32.25,-115.0,-6.746368408203125
32.25,-114.75,-6.721527099609375
32.25,-114.5,-6.585540771484375
32.25,-114.25,-6.56231689453125
32.25,-114.0,-6.804779052734375
32.25,-113.75,-6.636566162109375
32.25,-113.5,-6.56365966796875
32.25,-113.25,-6.20574951171875
32.25,-113.0,-6.420135498046875
32.25,-112.75,-5.86016845703125
32.25,-112.5,-6.170684814453125
32.25,-112.25,-6.64739990234375
32.25,-112.0,-5.847808837890625
32.25,-111.75,-5.225128173828125
32.25,-111.5,-6.02044677734375
32.25,-111.25,-6.362762451171875
32.25,-111.0,-5.416534423828125
32.25,-110.5,-6.361328125
32.25,-110.0,-5.64398193359375
32.25,-109.75,-5.82080078125
32.25,-109.5,-5.69793701171875
32.25,-109.0,-5.587890625
32.25,-108.75,-5.72052001953125
32.25,-108.5,-5.088653564453125
32.25,-108.25,-5.529083251953125
32.25,-108.0,-5.7164306640625
32.25,-107.75,-5.60101318359375
32.25,-107.25,-5.421417236328125
32.25,-107.0,-6.330780029296875
32.25,-106.5,-5.5078125
32.25,-106.25,-5.9600830078125
32.0,-116.5,-6.435882568359375
32.0,-116.25,-6.01580810546875
32.0,-116.0,-9.1617431640625
32.0,-115.25,-6.504241943359375
32.0,-115.0,-6.39093017578125
32.0,-114.75,-6.286956787109375
32.0,-114.5,-6.3236083984375
32.0,-114.25,-6.674346923828125
32.0,-114.0,-6.60546875
32.0,-113.75,-6.50372314453125
32.0,-113.5,-6.156463623046875
32.0,-113.25,-6.217864990234375
32.0,-113.0,-6.243682861328125
32.0,-112.75,-6.546173095703125
32.0,-112.5,-6.408538818359375
32.0,-112.25,-6.4154052734375
32.0,-112.0,-6.74261474609375
32.0,-111.75,-6.1951904296875
32.0,-111.5,-5.79693603515625
32.0,-111.25,-5.941619873046875
32.0,-111.0,-5.281951904296875
32.0,-110.5,-5.46563720703125
32.0,-110.0,-5.890655517578125
32.0,-109.75,-5.101715087890625
32.0,-109.25,-6.8150634765625
32.0,-108.75,-5.58294677734375
32.0,-108.5,-5.400238037109375
32.0,-108.25,-5.38525390625
32.0,-108.0,-5.341156005859375
32.0,-107.75,-5.567962646484375
32.0,-107.25,-5.64990234375
32.0,-106.75,-5.205169677734375
32.0,-106.5,-5.65679931640625
32.0,-106.25,-5.24072265625
32.0,-104.75,-6.1011962890625
31.75,-116.5,-5.1038818359375
31.75,-116.25,-6.9974365234375
31.75,-116.0,-8.392547607421875
31.75,-115.75,-7.834716796875
31.75,-115.5,-5.5106201171875
31.75,-115.25,-5.567779541015625
31.75,-115.0,-5.437255859375
31.75,-114.75,-5.479644775390625
31.75,-114.25,-6.26080322265625
31.75,-114.0,-6.398590087890625
31.75,-113.75,-6.040985107421875
31.75,-113.5,-6.304718017578125
31.75,-113.25,-6.050323486328125
31.75,-113.0,-6.13140869140625
31.75,-112.75,-6.442352294921875
31.75,-112.5,-6.2904052734375
