latitude,longitude,wind_speed
37.5,-74.25,15.502457618713379
37.5,-74.0,16.282079696655273
37.5,-73.75,16.68625259399414
37.5,-73.5,17.907278060913086
37.5,-73.25,18.91318130493164
37.5,-73.0,20.325349807739258
37.5,-72.75,20.028980255126953
37.5,-72.5,21.37933349609375
37.5,-72.25,20.70736312866211
37.5,-72.0,20.21036720275879
37.5,-71.75,19.699108123779297
37.5,-71.5,20.805891036987305
37.5,-71.25,18.907541275024414
37.5,-71.0,17.260732650756836
37.5,-70.75,18.035062789916992
37.5,-70.5,18.440677642822266
37.5,-70.25,18.570201873779297
37.5,-70.0,20.808656692504883
37.5,-69.75,19.61863136291504
37.5,-69.5,20.491910934448242
37.5,-69.25,20.085777282714844
37.5,-69.0,19.821916580200195
37.5,-68.75,19.0178165435791
37.5,-68.5,18.81825065612793
37.5,-68.25,18.834911346435547
37.5,-68.0,18.558095932006836
37.5,-67.75,16.855098724365234
37.5,-67.5,17.46009063720703
37.5,-67.25,18.24382972717285
37.5,-67.0,17.028968811035156
37.25,-74.75,15.090325355529785
37.25,-74.5,15.094615936279297
37.25,-74.25,15.586007118225098
37.25,-74.0,16.588088989257812
37.25,-73.75,17.215757369995117
37.25,-73.5,17.865381240844727
37.25,-73.25,18.70131492614746
37.25,-73.0,19.70914649963379
37.25,-72.75,20.431623458862305
37.25,-72.5,20.480627059936523
37.25,-72.25,21.00084686279297
37.25,-72.0,20.75279426574707
37.25,-71.75,20.530736923217773
37.25,-71.5,19.14380645751953
37.25,-71.25,19.48518943786621
37.25,-71.0,17.863868713378906
37.25,-70.75,17.80526351928711
37.25,-70.5,17.661113739013672
37.25,-70.25,18.133703231811523
37.25,-70.0,17.912736892700195
37.25,-69.75,18.30345344543457
37.25,-69.5,19.09296989440918
37.25,-69.25,19.260860443115234
37.25,-69.0,19.07941436767578
37.25,-68.75,18.257827758789062
37.25,-68.5,18.066484451293945
37.25,-68.25,18.114410400390625
37.25,-68.0,17.677350997924805
37.25,-67.75,17.44265365600586
37.25,-67.5,18.73686981201172
37.25,-67.25,17.05491828918457
37.25,-67.0,17.973188400268555
37.0,-122.75,15.05899715423584
37.0,-74.75,15.283926963806152
37.0,-74.5,16.196470260620117
37.0,-74.25,16.10844612121582
37.0,-74.0,15.956965446472168
37.0,-73.75,17.23429298400879
37.0,-73.5,18.097553253173828
37.0,-73.25,19.15687370300293
37.0,-73.0,19.275903701782227
37.0,-72.75,19.778602600097656
37.0,-72.5,21.157691955566406
37.0,-72.25,20.42531394958496
37.0,-72.0,20.297945022583008
37.0,-71.75,18.751005172729492
37.0,-71.5,17.743104934692383
37.0,-71.25,17.632938385009766
37.0,-71.0,18.454212188720703
37.0,-70.75,18.63505744934082
37.0,-70.5,18.15975570678711
37.0,-70.25,17.70983123779297
37.0,-70.0,18.047117233276367
37.0,-69.75,18.04625701904297
37.0,-69.5,17.96338653564453
37.0,-69.25,18.157127380371094
37.0,-69.0,17.101896286010742
37.0,-68.75,15.585736274719238
37.0,-68.5,16.871044158935547
37.0,-68.25,16.991262435913086
37.0,-68.0,16.762252807617188
37.0,-67.75,17.523326873779297
37.0,-67.5,16.678512573242188
37.0,-67.25,17.620403289794922
37.0,-67.0,16.30096435546875
36.75,-111.0,15.418163299560547
36.75,-75.0,15.930033683776855
36.75,-74.75,16.7674560546875
36.75,-74.5,16.540250778198242
36.75,-74.25,15.7416353225708
36.75,-74.0,17.63944435119629
36.75,-73.75,18.729598999023438
36.75,-73.5,19.606517791748047
36.75,-73.25,19.856830596923828
36.75,-73.0,19.737878799438477
36.75,-72.75,19.189571380615234
36.75,-72.5,21.243240356445312
36.75,-72.25,20.74937629699707
36.75,-72.0,18.73277473449707
36.75,-71.75,17.7474308013916
36.75,-71.5,17.93906593322754
36.75,-71.25,17.79443359375
36.75,-71.0,17.69902801513672
36.75,-70.75,17.37164878845215
36.75,-70.5,17.663331985473633
36.75,-70.25,18.121782302856445
36.75,-70.0,18.810428619384766
36.75,-69.75,19.022207260131836
36.75,-69.5,18.3034610748291
36.75,-69.25,17.647085189819336
36.75,-69.0,16.805583953857422
36.75,-68.75,15.674630165100098
36.75,-68.25,16.350488662719727
36.75,-68.0,16.180593490600586
36.75,-67.75,17.27652359008789
36.75,-67.5,17.310449600219727
36.75,-67.25,15.871459007263184
36.75,-67.0,16.65174674987793
36.5,-114.75,15.605386734008789
36.5,-111.25,16.178659439086914
36.5,-111.0,15.267526626586914
36.5,-109.5,15.359331130981445
36.5,-75.25,15.66463565826416
36.5,-75.0,16.30634880065918
36.5,-74.75,16.114343643188477
36.5,-74.5,15.746333122253418
36.5,-74.25,15.92537784576416
36.5,-74.0,17.625314712524414
36.5,-73.75,18.4808292388916
36.5,-73.5,19.278432846069336
36.5,-73.25,19.28200912475586
36.5,-73.0,18.840978622436523
36.5,-72.75,21.66816520690918
36.5,-72.5,22.364233016967773
36.5,-72.25,19.58795928955078
36.5,-72.0,17.217655181884766
36.5,-71.75,17.321027755737305
36.5,-71.5,16.984424591064453
36.5,-71.25,16.94289207458496
36.5,-71.0,16.284198760986328
36.5,-70.75,17.208078384399414
36.5,-70.5,16.72994613647461
36.5,-70.25,19.144996643066406
36.5,-70.0,18.51630401611328
36.5,-69.75,18.738319396972656
36.5,-69.5,17.279172897338867
36.5,-69.25,16.593887329101562
36.5,-69.0,15.985953330993652
36.5,-68.5,16.053470611572266
36.5,-68.0,17.09866714477539
36.5,-67.75,15.792243003845215
36.5,-67.5,15.544057846069336
36.5,-67.25,16.747814178466797
36.5,-67.0,16.465576171875
36.25,-111.5,16.478351593017578
36.25,-111.25,15.946067810058594
36.25,-111.0,15.208683013916016
36.25,-109.5,15.734123229980469
36.25,-75.25,15.42893123626709
36.25,-75.0,15.674062728881836
36.25,-74.75,15.200209617614746
36.25,-74.5,15.190680503845215
36.25,-74.25,16.512224197387695
36.25,-74.0,17.570068359375
36.25,-73.75,18.560104370117188
36.25,-73.5,18.9907283782959
36.25,-73.25,20.59198570251465
36.25,-73.0,22.731752395629883
36.25,-72.75,21.927579879760742
36.25,-72.5,19.247098922729492
36.25,-72.25,16.95180892944336
36.25,-72.0,18.86870574951172
36.25,-71.75,19.788862228393555
36.25,-71.5,16.719919204711914
36.25,-71.25,16.928754806518555
36.25,-71.0,16.032617568969727
36.25,-70.75,16.37922477722168
36.25,-70.5,16.795377731323242
36.25,-70.25,17.811885833740234
36.25,-70.0,17.14818572998047
36.25,-69.75,17.400049209594727
36.25,-69.5,17.005247116088867
36.25,-69.25,16.66169548034668
36.25,-68.75,15.686955451965332
36.25,-68.5,15.06363582611084
36.25,-68.25,15.076553344726562
36.25,-68.0,15.555290222167969
36.25,-67.5,15.677176475524902
36.25,-67.25,15.129166603088379
36.25,-67.0,15.929141998291016
36.0,-112.75,16.78740882873535
36.0,-112.5,15.6474609375
36.0,-111.5,15.006861686706543
36.0,-108.25,16.073801040649414
36.0,-108.0,15.694320678710938
36.0,-107.75,15.100341796875
36.0,-75.5,15.40103816986084
36.0,-75.25,15.604192733764648
36.0,-75.0,15.135984420776367
36.0,-74.5,16.84061622619629
36.0,-74.25,16.8062801361084
36.0,-74.0,17.595623016357422
36.0,-73.75,17.884485244750977
36.0,-73.5,19.843372344970703
36.0,-73.25,21.956632614135742
36.0,-73.0,20.299240112304688
36.0,-72.75,19.119096755981445
36.0,-72.5,16.954423904418945
36.0,-72.25,16.808671951293945
36.0,-72.0,16.488914489746094
36.0,-71.75,16.55811309814453
36.0,-71.5,16.515474319458008
36.0,-71.25,16.02132225036621
36.0,-71.0,15.683938980102539
36.0,-70.75,15.436429977416992
36.0,-70.5,15.7889986038208
36.0,-70.25,15.918365478515625
36.0,-70.0,15.885293960571289
36.0,-69.75,16.447391510009766
36.0,-69.5,16.459909439086914
36.0,-69.25,15.878213882446289
36.0,-69.0,15.300073623657227
36.0,-68.75,15.415390968322754
36.0,-68.5,15.71650505065918
36.0,-68.25,15.389260292053223
36.0,-67.75,15.651541709899902
36.0,-67.25,15.675501823425293
36.0,-67.0,15.697822570800781
35.75,-112.5,15.876086235046387
35.75,-112.25,15.758895874023438
35.75,-112.0,16.3185977935791
35.75,-111.75,16.439502716064453
35.75,-111.5,17.33244514465332
35.75,-108.25,16.61195945739746
35.75,-108.0,15.911465644836426
35.75,-107.75,16.289718627929688
35.75,-75.5,15.733745574951172
35.75,-75.25,15.447175025939941
35.75,-74.5,17.300012588500977
35.75,-74.25,16.920427322387695
35.75,-74.0,17.10797882080078
35.75,-73.75,20.29511070251465
35.75,-73.5,20.787521362304688
35.75,-73.25,18.870208740234375
35.75,-73.0,18.1173095703125
35.75,-72.75,16.329944610595703
35.75,-72.5,16.208667755126953
35.75,-72.25,16.09218978881836
35.75,-72.0,16.04070472717285
35.75,-71.75,15.889429092407227
35.75,-71.5,16.1278133392334
35.75,-71.25,16.50299644470215
35.75,-71.0,15.277007102966309
35.75,-70.75,16.443323135375977
35.75,-70.5,15.329416275024414
35.75,-70.25,15.32955265045166
35.75,-70.0,15.79229736328125
35.75,-69.75,15.193597793579102
35.75,-69.25,16.054574966430664
35.75,-69.0,16.18943214416504
35.75,-68.75,15.586128234863281
35.75,-68.5,15.890490531921387
35.75,-67.5,15.087235450744629
35.75,-67.25,15.779272079467773
35.75,-67.0,15.483436584472656
35.5,-112.25,16.62925148010254
35.5,-112.0,15.405656814575195
35.5,-111.25,16.824342727661133
35.5,-74.5,16.93688201904297
35.5,-74.25,16.919492721557617
35.5,-74.0,18.824413299560547
35.5,-73.75,18.7345027923584
35.5,-73.5,18.553390502929688
35.5,-73.25,16.63519287109375
35.5,-73.0,15.92503833770752
35.5,-72.75,16.221052169799805
35.5,-72.5,16.330432891845703
35.5,-72.25,16.891359329223633
35.5,-72.0,17.530942916870117
35.5,-71.75,16.78860092163086
35.5,-71.5,15.341602325439453
35.5,-71.25,16.319608688354492
35.5,-71.0,15.946554183959961
35.5,-70.75,15.520537376403809
35.5,-70.5,15.753666877746582
35.5,-70.25,15.004395484924316
35.5,-69.75,15.448012351989746
35.5,-69.25,16.504697799682617
35.5,-68.75,15.718571662902832
35.5,-67.5,15.369245529174805
35.5,-67.25,15.049019813537598
35.25,-111.25,19.66033935546875
35.25,-111.0,18.818084716796875
35.25,-110.75,16.296308517456055
35.25,-75.0,15.18601131439209
35.25,-74.75,16.674394607543945
35.25,-74.5,17.13447380065918
35.25,-74.25,18.634296417236328
35.25,-74.0,17.712278366088867
35.25,-73.75,17.600404739379883
35.25,-73.5,16.212154388427734
35.25,-73.25,15.548266410827637
35.25,-73.0,15.577436447143555
35.25,-72.75,15.952083587646484
35.25,-72.5,15.918195724487305
35.25,-72.25,15.78152084350586
35.25,-72.0,15.459518432617188
35.25,-71.75,16.57101058959961
35.25,-71.5,16.514297485351562
35.25,-71.25,16.25815773010254
35.25,-71.0,15.59875774383545
35.25,-70.75,16.05691146850586
35.25,-70.5,15.997729301452637
35.25,-69.5,16.54735565185547
35.25,-69.0,15.38129997253418
35.0,-111.25,18.584888458251953
35.0,-111.0,19.573965072631836
35.0,-110.75,18.647804260253906
35.0,-110.5,16.32941436767578
35.0,-105.25,15.022039413452148
35.0,-105.0,15.572592735290527
35.0,-75.0,16.495208740234375
35.0,-74.75,17.039592742919922
35.0,-74.5,18.764318466186523
35.0,-74.25,17.09868049621582
35.0,-74.0,16.614761352539062
35.0,-73.75,16.204313278198242
35.0,-73.5,16.017635345458984
35.0,-73.25,15.896251678466797
35.0,-73.0,15.585744857788086
35.0,-72.75,15.308877944946289
35.0,-72.5,15.86715316772461
35.0,-72.25,16.206777572631836
35.0,-72.0,15.375953674316406
35.0,-71.75,15.737273216247559
35.0,-71.5,15.730484008789062
35.0,-71.25,15.998217582702637
35.0,-71.0,15.574066162109375
35.0,-70.75,15.586762428283691
35.0,-69.75,16.736331939697266
34.75,-111.0,16.78704833984375
34.75,-110.75,18.470144271850586
34.75,-110.5,19.353212356567383
34.75,-110.25,17.669694900512695
34.75,-105.0,15.594730377197266
34.75,-75.25,18.05040740966797
34.75,-75.0,18.324182510375977
34.75,-74.75,17.168575286865234
34.75,-74.5,17.7311954498291
34.75,-74.25,17.2239990234375
34.75,-74.0,16.36054801940918
34.75,-73.75,16.329280853271484
34.75,-73.5,16.82087516784668
34.75,-73.25,16.921279907226562
34.75,-73.0,15.826286315917969
34.75,-72.75,15.737573623657227
34.75,-72.0,15.12082290649414
34.75,-71.75,15.250387191772461
34.75,-71.5,15.203222274780273
34.75,-71.25,15.180756568908691
34.75,-71.0,15.280029296875
34.75,-70.25,15.83329963684082
34.5,-110.5,16.39529800415039
34.5,-110.25,16.319419860839844
34.5,-110.0,15.3798828125
34.5,-109.75,16.995525360107422
34.5,-105.25,15.616762161254883
34.5,-105.0,15.906261444091797
34.5,-75.75,15.160468101501465
34.5,-75.5,17.87241554260254
34.5,-75.25,17.423263549804688
34.5,-75.0,16.2807559967041
34.5,-74.75,16.03508949279785
34.5,-74.5,15.297561645507812
34.5,-74.25,16.185440063476562
34.5,-74.0,15.171664237976074
34.5,-73.75,15.176445960998535
34.5,-73.5,15.5610990524292
34.5,-73.25,17.168092727661133
34.5,-73.0,15.256178855895996
34.5,-72.5,15.286105155944824
34.5,-72.0,16.032814025878906
34.5,-71.25,15.545583724975586
34.5,-70.5,17.522144317626953
34.25,-109.75,15.830089569091797
34.25,-109.5,19.517257690429688
34.25,-105.25,16.08747100830078
34.25,-105.0,15.65082836151123
34.25,-76.0,15.596789360046387
34.25,-75.75,16.420307159423828
34.25,-75.5,16.27554702758789
34.25,-75.25,16.450918197631836
34.25,-75.0,16.1989688873291
34.25,-74.75,15.9379243850708
34.25,-74.5,16.85616683959961
34.25,-74.25,15.81649112701416
34.25,-74.0,15.453447341918945
34.25,-73.75,15.051069259643555
34.25,-73.5,15.003116607666016
34.25,-73.25,15.550209999084473
34.25,-73.0,16.548734664916992
34.25,-72.75,15.140439987182617
34.25,-72.25,15.217753410339355
34.25,-72.0,15.894213676452637
34.25,-71.75,15.539467811584473
34.25,-71.0,15.047760963439941
34.25,-70.75,16.819499969482422
34.0,-109.0,15.018540382385254
34.0,-105.25,15.546350479125977
34.0,-105.0,15.143144607543945
34.0,-76.25,15.028064727783203
34.0,-76.0,15.731566429138184
34.0,-75.75,15.615960121154785
34.0,-75.5,15.86760139465332
34.0,-75.25,16.19902229309082
34.0,-75.0,15.699202537536621
34.0,-74.75,16.02735137939453
34.0,-74.5,16.18348503112793
34.0,-74.25,15.815093040466309
34.0,-73.25,15.464654922485352
34.0,-72.25,16.44096565246582
34.0,-72.0,15.82126235961914
34.0,-71.75,15.200100898742676
34.0,-71.25,15.062732696533203
34.0,-71.0,17.844173431396484
33.75,-76.5,15.568427085876465
33.75,-76.25,15.748846054077148
33.75,-76.0,16.328123092651367
33.75,-75.75,16.02780532836914
33.75,-75.5,15.728154182434082
33.75,-75.25,15.930627822875977
33.75,-75.0,15.909757614135742
33.75,-74.75,15.542144775390625
33.75,-74.5,15.507516860961914
33.75,-74.25,16.189319610595703
33.75,-74.0,15.15636920928955
33.75,-73.5,15.059322357177734
33.75,-73.25,15.14533805847168
33.75,-73.0,15.150219917297363
33.75,-72.25,15.764555931091309
33.75,-72.0,15.885091781616211
33.75,-71.5,15.274191856384277
33.5,-76.75,16.049297332763672
33.5,-76.25,17.113689422607422
33.5,-76.0,16.21175765991211
33.5,-75.75,16.273351669311523
33.5,-75.5,15.931061744689941
33.5,-75.25,15.429976463317871
33.5,-74.75,15.207235336303711
33.5,-74.5,15.06558609008789
33.5,-74.25,15.278393745422363
33.5,-74.0,15.570993423461914
33.5,-73.75,15.111970901489258
33.5,-73.0,15.530529975891113
33.5,-72.5,15.368408203125
33.5,-72.25,15.060582160949707
33.5,-72.0,15.120476722717285
33.5,-71.75,16.723915100097656
33.5,-71.5,15.311595916748047
33.25,-105.25,18.060272216796875
33.25,-77.25,15.126694679260254
33.25,-76.75,15.07103157043457
33.25,-76.5,16.659334182739258
33.25,-76.25,15.244651794433594
33.25,-76.0,15.563223838806152
33.25,-75.5,15.341695785522461
33.25,-74.25,15.135980606079102
33.25,-74.0,15.687469482421875
33.25,-73.75,15.273292541503906
33.25,-73.5,15.956937789916992
33.25,-73.25,15.096732139587402
33.25,-72.25,15.112011909484863
33.25,-71.5,15.30152416229248
33.0,-105.25,16.405122756958008
33.0,-76.75,15.278705596923828
33.0,-73.75,16.264720916748047
33.0,-73.5,16.282663345336914
33.0,-73.25,15.22416877746582
33.0,-72.5,15.813884735107422
32.75,-105.0,16.916187286376953
32.75,-74.0,16.300119400024414
32.75,-73.75,15.188567161560059
32.5,-104.75,19.755762100219727
32.5,-77.25,15.032522201538086
32.5,-73.25,15.083986282348633
32.25,-104.75,17.0725040435791
32.25,-73.75,15.402507781982422
27.5,-86.5,15.421874046325684
